kf_Place ID,kf_URL ID,,,
26833,26833,,,
26834,26834,,,
26835,26835,,,
26836,26836,,,
26837,26837,,,
26838,26838,,,
26839,26839,,,
26840,26840,,,
26841,26841,,,
26842,26842,,,
26843,26843,,,
26844,26844,,,
26845,26845,,,
26846,26846,,,
26847,26847,,,
26848,26848,,,
26849,26849,,,
26850,26850,,,
26851,26851,,,
26852,26852,,,
26853,26853,,,
26854,26854,,,
26855,26855,,,
26856,26856,,,
26857,26857,,,
26858,26858,,,
26859,26859,,,
26860,26860,,,
26861,26861,,,
26862,26862,,,
26863,26863,,,
26864,26864,,,
26865,26865,,,
26866,26866,,,
26867,26867,,,
26868,26868,,,
26869,26869,,,
26870,26870,,,
26871,26871,,,
26872,26872,,,
26873,26873,,,
26874,26874,,,
26875,26875,,,
26876,26876,,,
26877,26877,,,
26878,26878,,,
26879,26879,,,
26880,26880,,,
26881,26881,,,
26882,26882,,,
26883,26883,,,
26884,26884,,,
26885,26885,,,
26886,26886,,,
26887,26887,,,
26888,26888,,,
26889,26889,,,
26890,26890,,,
26891,26891,,,
26892,26892,,,
26893,26893,,,
26894,26894,,,
26895,26895,,,
26896,26896,,,
26897,26897,,,
26898,26898,,,
26899,26899,,,
26900,26900,,,
26901,26901,,,
26902,26902,,,
26903,26903,,,
26904,26904,,,
26905,26905,,,
26906,26906,,,
26907,26907,,,
26908,26908,,,
26909,26909,,,
26910,26910,,,
26910,36886,,,
26911,26911,,,
26912,26912,,,
26913,26913,,,
26914,26914,,,
26915,26915,,,
26916,26916,,,
26917,26917,,,
26918,26918,,,
26919,26919,,,
26920,26920,,,
26921,26921,,,
26922,26922,,,
26923,26923,,,
26924,26924,,,
26925,26925,,,
26926,26926,,,
26927,26927,,,
26928,26928,,,
26929,26929,,,
26930,26930,,,
26931,26931,,,
26932,26932,,,
26933,26933,,,
26934,26934,,,
26935,26935,,,
26936,26936,,,
26937,26937,,,
26938,26938,,,
26939,26939,,,
26940,26940,,,
26941,26941,,,
26942,26942,,,
26943,26943,,,
26944,26944,,,
26945,26945,,,
26946,26946,,,
26947,26947,,,
26948,26948,,,
26949,26949,,,
26950,26950,,,
26951,26951,,,
26952,26952,,,
26953,26953,,,
26954,26954,,,
26955,26955,,,
26956,26956,,,
26957,26957,,,
26958,26958,,,
26959,26959,,,
26960,26960,,,
26961,26961,,,
26962,26962,,,
26963,26963,,,
26964,26964,,,
26965,26965,,,
26966,26966,,,
26967,26967,,,
26968,26968,,,
26969,26969,,,
26970,26970,,,
26970,41556,,,
26971,26971,,,
26972,26972,,,
26973,26973,,,
26974,26974,,,
26975,26975,,,
26976,26976,,,
26977,26977,,,
26978,26978,,,
26979,26979,,,
26980,26980,,,
26981,26981,,,
26982,26982,,,
26983,26983,,,
26984,26984,,,
26985,26985,,,
26986,26986,,,
26987,26987,,,
26988,26988,,,
26989,26989,,,
26990,26990,,,
26991,26991,,,
26992,26992,,,
26993,26993,,,
26994,26994,,,
26995,26995,,,
26996,26996,,,
26997,26997,,,
26998,26998,,,
26999,26999,,,
27000,27000,,,
27001,27001,,,
27002,27002,,,
27003,27003,,,
27004,27004,,,
27005,27005,,,
27006,27006,,,
27007,27007,,,
27008,27008,,,
27009,27009,,,
27010,27010,,,
27011,27011,,,
27012,27012,,,
27013,27013,,,
27014,27014,,,
27015,27015,,,
27016,27016,,,
27017,27017,,,
27018,27018,,,
27019,27019,,,
27020,27020,,,
27021,27021,,,
27022,27022,,,
27023,27023,,,
27024,27024,,,
27025,27025,,,
27026,27026,,,
27027,27027,,,
27028,27028,,,
27029,27029,,,
27030,27030,,,
27031,27031,,,
27032,27032,,,
27033,27033,,,
27034,27034,,,
27035,27035,,,
27036,27036,,,
27037,27037,,,
27038,27038,,,
27039,27039,,,
27040,27040,,,
27041,27041,,,
27042,27042,,,
27043,27043,,,
27044,27044,,,
27045,27045,,,
27046,27046,,,
27047,27047,,,
27048,27048,,,
27049,27049,,,
27050,27050,,,
27051,27051,,,
27052,27052,,,
27053,27053,,,
27054,27054,,,
27055,27055,,,
27056,27056,,,
27057,27057,,,
27058,27058,,,
27059,27059,,,
27060,27060,,,
27061,27061,,,
27062,27062,,,
27063,27063,,,
27063,37082,,,
27064,27064,,,
27064,35213,,,
27066,27066,,,
27067,27067,,,
27068,27068,,,
27069,27069,,,
27070,27070,,,
27071,27071,,,
27072,27072,,,
27073,27073,,,
27074,27074,,,
27075,27075,,,
27076,27076,,,
27076,36332,,,
27077,27077,,,
27078,27078,,,
27079,27079,,,
27080,27080,,,
27081,27081,,,
27083,27083,,,
27084,27084,,,
27085,27085,,,
27086,27086,,,
27087,27087,,,
27088,27088,,,
27089,27089,,,
27090,27090,,,
27091,27091,,,
27092,27092,,,
27093,27093,,,
27094,27094,,,
27095,27095,,,
27096,27096,,,
27097,27097,,,
27098,27098,,,
27099,27099,,,
27100,27100,,,
27101,27101,,,
27102,27102,,,
27103,27103,,,
27104,27104,,,
27105,27105,,,
27106,27106,,,
27107,27107,,,
27108,27108,,,
27109,27109,,,
27110,27110,,,
27111,27111,,,
27112,27112,,,
27113,27113,,,
27114,27114,,,
27115,27115,,,
27116,27116,,,
27117,27117,,,
27117,36502,,,
27118,27118,,,
27119,27119,,,
27120,27120,,,
27122,27122,,,
27123,27123,,,
27124,27124,,,
27125,27125,,,
27126,27126,,,
27127,27127,,,
27128,27128,,,
27129,27129,,,
27130,27130,,,
27131,27131,,,
27132,27132,,,
27133,27133,,,
27134,27134,,,
27135,27135,,,
27136,27136,,,
27137,27137,,,
27138,27138,,,
27139,27139,,,
27140,27140,,,
27141,27141,,,
27143,27143,,,
27144,27144,,,
27146,27146,,,
27147,27147,,,
27148,27148,,,
27149,27149,,,
27150,27150,,,
27151,27151,,,
27152,27152,,,
27153,27153,,,
27154,27154,,,
27155,27155,,,
27156,27156,,,
27157,27157,,,
27158,27158,,,
27159,27159,,,
27160,27160,,,
27161,27161,,,
27162,27162,,,
27163,27163,,,
27164,27164,,,
27165,27165,,,
27166,27166,,,
27167,27167,,,
27168,27168,,,
27169,27169,,,
27170,27170,,,
27171,27171,,,
27172,27172,,,
27173,27173,,,
27174,27174,,,
27175,27175,,,
27176,27176,,,
27177,27177,,,
27178,27178,,,
27179,27179,,,
27180,27180,,,
27181,27181,,,
27182,27182,,,
27183,27183,,,
27184,27184,,,
27184,80021,,,
27184,80022,,,
27185,27185,,,
27186,27186,,,
27187,27187,,,
27188,27188,,,
27189,27189,,,
27190,27190,,,
27191,27191,,,
27192,27192,,,
27193,27193,,,
27194,27194,,,
27195,27195,,,
27196,27196,,,
27197,27197,,,
27198,27198,,,
27199,27199,,,
27200,27200,,,
27201,27201,,,
27202,27202,,,
27203,27203,,,
27204,27204,,,
27205,27205,,,
27206,27206,,,
27207,27207,,,
27208,27208,,,
27209,27209,,,
27210,27210,,,
27211,27211,,,
27212,27212,,,
27213,27213,,,
27214,27214,,,
27215,27215,,,
27216,27216,,,
27217,27217,,,
27218,27218,,,
27219,27219,,,
27220,27220,,,
27221,27221,,,
27222,27222,,,
27223,27223,,,
27224,27224,,,
27225,27225,,,
27226,27226,,,
27227,27227,,,
27228,27228,,,
27229,27229,,,
27230,27230,,,
27231,27231,,,
27232,27232,,,
27233,27233,,,
27234,27234,,,
27235,27235,,,
27236,27236,,,
27237,27237,,,
27238,27238,,,
27239,27239,,,
27240,27240,,,
27241,27241,,,
27242,27242,,,
27243,27243,,,
27245,27245,,,
27246,27246,,,
27247,27247,,,
27248,27248,,,
27249,27249,,,
27250,27250,,,
27251,27251,,,
27252,27252,,,
27253,27253,,,
27254,27254,,,
27255,27255,,,
27256,27256,,,
27257,27257,,,
27258,27258,,,
27259,27259,,,
27260,27260,,,
27261,27261,,,
27262,27262,,,
27263,27263,,,
27264,27264,,,
27265,27265,,,
27266,27266,,,
27267,27267,,,
27268,27268,,,
27269,27269,,,
27270,27270,,,
27271,27271,,,
27272,27272,,,
27273,27273,,,
27274,27274,,,
27275,27275,,,
27276,27276,,,
27277,27277,,,
27278,27278,,,
27279,27279,,,
27280,27280,,,
27281,27281,,,
27283,27283,,,
27284,27284,,,
27285,27285,,,
27286,27286,,,
27287,27287,,,
27288,27288,,,
27289,27289,,,
27290,27290,,,
27291,27291,,,
27292,27292,,,
27293,27293,,,
27294,27294,,,
27295,27295,,,
27296,27296,,,
27297,27297,,,
27298,27298,,,
27299,27299,,,
27300,27300,,,
27301,27301,,,
27302,27302,,,
27303,27303,,,
27304,27304,,,
27305,27305,,,
27306,27306,,,
27307,27307,,,
27308,27308,,,
27309,27309,,,
27310,27310,,,
27311,27311,,,
27312,27312,,,
27313,27313,,,
27314,27314,,,
27315,27315,,,
27316,27316,,,
27317,27317,,,
27318,27318,,,
27319,27319,,,
27320,27320,,,
27320,40440,,,
27321,27321,,,
27322,27322,,,
27323,27323,,,
27324,27324,,,
27325,27325,,,
27326,27326,,,
27326,34386,,,
27327,27327,,,
27328,27328,,,
27329,27329,,,
27330,27330,,,
27331,27331,,,
27332,27332,,,
27333,27333,,,
27334,27334,,,
27335,27335,,,
27336,27336,,,
27337,27337,,,
27338,27338,,,
27339,27339,,,
27340,27340,,,
27341,27341,,,
27342,27342,,,
27343,27343,,,
27344,27344,,,
27345,27345,,,
27346,27346,,,
27347,27347,,,
27348,27348,,,
27349,27349,,,
27350,27350,,,
27351,27351,,,
27352,27352,,,
27353,27353,,,
27354,27354,,,
27355,27355,,,
27356,27356,,,
27357,27357,,,
27358,27358,,,
27360,27360,,,
27361,27361,,,
27362,27362,,,
27363,27363,,,
27365,27365,,,
27366,27366,,,
27367,27367,,,
27368,27368,,,
27369,27369,,,
27370,27370,,,
27371,27371,,,
27372,27372,,,
27373,27373,,,
27374,27374,,,
27375,27375,,,
27376,27376,,,
27377,27377,,,
27378,27378,,,
27379,27379,,,
27379,46595,,,
27380,27380,,,
27381,27381,,,
27382,27382,,,
27383,27383,,,
27384,27384,,,
27385,27385,,,
27386,27386,,,
27387,27387,,,
27388,27388,,,
27389,27389,,,
27390,27390,,,
27391,27391,,,
27392,27392,,,
27393,27393,,,
27394,27394,,,
27395,27395,,,
27396,27396,,,
27397,27397,,,
27398,27398,,,
27399,27399,,,
27400,27400,,,
27401,27401,,,
27402,27402,,,
27403,27403,,,
27404,27404,,,
27405,27405,,,
27406,27406,,,
27407,27407,,,
27408,27408,,,
27409,27409,,,
27410,27410,,,
27411,27411,,,
27412,27412,,,
27413,27413,,,
27414,27414,,,
27415,27415,,,
27416,27416,,,
27417,27417,,,
27418,27418,,,
27419,27419,,,
27420,27420,,,
27421,27421,,,
27422,27422,,,
27423,27423,,,
27424,27424,,,
27425,27425,,,
27426,27426,,,
27427,27427,,,
27428,27428,,,
27429,27429,,,
27430,27430,,,
27431,27431,,,
27432,27432,,,
27433,27433,,,
27434,27434,,,
27435,27435,,,
27436,27436,,,
27437,27437,,,
27438,27438,,,
27439,27439,,,
27440,27440,,,
27441,27441,,,
27442,27442,,,
27443,27443,,,
27444,27444,,,
27445,27445,,,
27446,27446,,,
27447,27447,,,
27448,27448,,,
27449,27449,,,
27450,27450,,,
27451,27451,,,
27452,27452,,,
27453,27453,,,
27454,27454,,,
27455,27455,,,
27456,27456,,,
27457,27457,,,
27458,27458,,,
27459,27459,,,
27460,27460,,,
27461,27461,,,
27462,27462,,,
27463,27463,,,
27464,27464,,,
27465,27465,,,
27466,27466,,,
27467,27467,,,
27468,27468,,,
27469,27469,,,
27470,27470,,,
27471,27471,,,
27472,27472,,,
27473,27473,,,
27474,27474,,,
27475,27475,,,
27476,27476,,,
27477,27477,,,
27478,27478,,,
27479,27479,,,
27480,27480,,,
27481,27481,,,
27482,27482,,,
27483,27483,,,
27484,27484,,,
27485,27485,,,
27486,27486,,,
27487,27487,,,
27488,27488,,,
27489,27489,,,
27490,27490,,,
27491,27491,,,
27492,27492,,,
27493,27493,,,
27494,27494,,,
27495,27495,,,
27496,27496,,,
27497,27497,,,
27498,27498,,,
27499,27499,,,
27500,27500,,,
27501,27501,,,
27502,27502,,,
27503,27503,,,
27504,27504,,,
27505,27505,,,
27506,27506,,,
27507,27507,,,
27508,27508,,,
27509,27509,,,
27510,27510,,,
27511,27511,,,
27512,27512,,,
27513,27513,,,
27514,27514,,,
27515,27515,,,
27516,27516,,,
27517,27517,,,
27518,27518,,,
27519,27519,,,
27520,27520,,,
27521,27521,,,
27522,27522,,,
27523,27523,,,
27524,27524,,,
27525,27525,,,
27526,27526,,,
27527,27527,,,
27528,27528,,,
27529,27529,,,
27530,27530,,,
27531,27531,,,
27532,27532,,,
27533,27533,,,
27534,27534,,,
27535,27535,,,
27536,27536,,,
27537,27537,,,
27538,27538,,,
27539,27539,,,
27540,27540,,,
27541,27541,,,
27542,27542,,,
27542,31759,,,
27543,27543,,,
27543,31513,,,
27544,27544,,,
27545,27545,,,
27546,27546,,,
27547,27547,,,
27548,27548,,,
27549,27549,,,
27550,27550,,,
27551,27551,,,
27552,27552,,,
27553,27553,,,
27554,27554,,,
27555,27555,,,
27556,27556,,,
27557,27557,,,
27558,27558,,,
27559,27559,,,
27560,27560,,,
27561,27561,,,
27562,27562,,,
27563,27563,,,
27564,27564,,,
27565,27565,,,
27566,27566,,,
27567,27567,,,
27568,27568,,,
27569,27569,,,
27570,27570,,,
27571,27571,,,
27572,27572,,,
27573,27573,,,
27574,27574,,,
27575,27575,,,
27576,27576,,,
27577,27577,,,
27578,27578,,,
27579,27579,,,
27580,27580,,,
27581,27581,,,
27582,27582,,,
27583,27583,,,
27584,27584,,,
27585,27585,,,
27586,27586,,,
27587,27587,,,
27588,27588,,,
27589,27589,,,
27590,27590,,,
27591,27591,,,
27592,27592,,,
27593,27593,,,
27594,27594,,,
27595,27595,,,
27596,27596,,,
27597,27597,,,
27598,27598,,,
27599,27599,,,
27600,27600,,,
27601,27601,,,
27602,27602,,,
27603,27603,,,
27604,27604,,,
27605,27605,,,
27606,27606,,,
27607,27607,,,
27608,27608,,,
27609,27609,,,
27610,27610,,,
27611,27611,,,
27612,27612,,,
27613,27613,,,
27614,27614,,,
27615,27615,,,
27616,27616,,,
27617,27617,,,
27618,27618,,,
27619,27619,,,
27620,27620,,,
27621,27621,,,
27622,27622,,,
27623,27623,,,
27624,27624,,,
27625,27625,,,
27626,27626,,,
27627,27627,,,
27628,27628,,,
27629,27629,,,
27630,27630,,,
27631,27631,,,
27632,27632,,,
27633,27633,,,
27634,27634,,,
27635,27635,,,
27636,27636,,,
27637,27637,,,
27638,27638,,,
27639,27639,,,
27640,27640,,,
27641,27641,,,
27642,27642,,,
27643,27643,,,
27644,27644,,,
27645,27645,,,
27646,27646,,,
27647,27647,,,
27648,27648,,,
27649,27649,,,
27650,27650,,,
27651,27651,,,
27652,27652,,,
27653,27653,,,
27654,27654,,,
27655,27655,,,
27656,27656,,,
27657,27657,,,
27658,27658,,,
27659,27659,,,
27660,27660,,,
27661,27661,,,
27662,27662,,,
27663,27663,,,
27664,27664,,,
27665,27665,,,
27666,27666,,,
27667,27667,,,
27667,41939,,,
27668,27668,,,
27669,27669,,,
27670,27670,,,
27671,27671,,,
27672,27672,,,
27673,27673,,,
27674,27674,,,
27675,27675,,,
27676,27676,,,
27677,27677,,,
27678,27678,,,
27679,27679,,,
27680,27680,,,
27681,27681,,,
27682,27682,,,
27683,27683,,,
27684,27684,,,
27685,27685,,,
27686,27686,,,
27687,27687,,,
27688,27688,,,
27689,27689,,,
27690,27690,,,
27691,27691,,,
27692,27692,,,
27693,27693,,,
27694,27694,,,
27695,27695,,,
27696,27696,,,
27697,27697,,,
27698,27698,,,
27699,27699,,,
27700,27700,,,
27701,27701,,,
27702,27702,,,
27703,27703,,,
27704,27704,,,
27705,27705,,,
27706,27706,,,
27707,27707,,,
27708,27708,,,
27709,27709,,,
27710,27710,,,
27711,27711,,,
27712,27712,,,
27713,27713,,,
27714,27714,,,
27715,27715,,,
27716,27716,,,
27717,27717,,,
27718,27718,,,
27719,27719,,,
27720,27720,,,
27721,27721,,,
27722,27722,,,
27723,27723,,,
27724,27724,,,
27725,27725,,,
27726,27726,,,
27727,27727,,,
27728,27728,,,
27729,27729,,,
27730,27730,,,
27731,27731,,,
27732,27732,,,
27733,27733,,,
27734,27734,,,
27735,27735,,,
27736,27736,,,
27737,27737,,,
27738,27738,,,
27739,27739,,,
27740,27740,,,
27741,27741,,,
27742,27742,,,
27743,27743,,,
27744,27744,,,
27745,27745,,,
27746,27746,,,
27747,27747,,,
27748,27748,,,
27749,27749,,,
27750,27750,,,
27751,27751,,,
27752,27752,,,
27753,27753,,,
27754,27754,,,
27755,27755,,,
27756,27756,,,
27757,27757,,,
27758,27758,,,
27759,27759,,,
27760,27760,,,
27761,27761,,,
27762,27762,,,
27763,27763,,,
27764,27764,,,
27765,27765,,,
27766,27766,,,
27767,27767,,,
27768,27768,,,
27769,27769,,,
27770,27770,,,
27771,27771,,,
27772,27772,,,
27773,27773,,,
27774,27774,,,
27775,27775,,,
27776,27776,,,
27777,27777,,,
27778,27778,,,
27779,27779,,,
27780,27780,,,
27781,27781,,,
27782,27782,,,
27783,27783,,,
27784,27784,,,
27786,27786,,,
27787,27787,,,
27788,27788,,,
27789,27789,,,
27790,27790,,,
27791,27791,,,
27792,27792,,,
27793,27793,,,
27794,27794,,,
27795,27795,,,
27796,27796,,,
27797,27797,,,
27798,27798,,,
27799,27799,,,
27800,27800,,,
27801,27801,,,
27802,27802,,,
27803,27803,,,
27804,27804,,,
27805,27805,,,
27806,27806,,,
27807,27807,,,
27808,27808,,,
27809,27809,,,
27810,27810,,,
27811,27811,,,
27812,27812,,,
27813,27813,,,
27814,27814,,,
27815,27815,,,
27816,27816,,,
27817,27817,,,
27818,27818,,,
27819,27819,,,
27820,27820,,,
27821,27821,,,
27822,27822,,,
27823,27823,,,
27824,27824,,,
27825,27825,,,
27826,27826,,,
27827,27827,,,
27828,27828,,,
27829,27829,,,
27830,27830,,,
27831,27831,,,
27832,27832,,,
27833,27833,,,
27834,27834,,,
27835,27835,,,
27836,27836,,,
27837,27837,,,
27838,27838,,,
27839,27839,,,
27840,27840,,,
27841,27841,,,
27842,27842,,,
27843,27843,,,
27844,27844,,,
27845,27845,,,
27846,27846,,,
27847,27847,,,
27848,27848,,,
27849,27849,,,
27850,27850,,,
27851,27851,,,
27852,27852,,,
27853,27853,,,
27854,27854,,,
27855,27855,,,
27856,27856,,,
27857,27857,,,
27858,27858,,,
27859,27859,,,
27860,27860,,,
27861,27861,,,
27862,27862,,,
27863,27863,,,
27864,27864,,,
27865,27865,,,
27866,27866,,,
27867,27867,,,
27868,27868,,,
27869,27869,,,
27870,27870,,,
27871,27871,,,
27872,27872,,,
27873,27873,,,
27874,27874,,,
27875,27875,,,
27876,27876,,,
27877,27877,,,
27878,27878,,,
27879,27879,,,
27880,27880,,,
27881,27881,,,
27882,27882,,,
27883,27883,,,
27884,27884,,,
27885,27885,,,
27886,27886,,,
27887,27887,,,
27888,27888,,,
27889,27889,,,
27890,27890,,,
27891,27891,,,
27892,27892,,,
27893,27893,,,
27894,27894,,,
27895,27895,,,
27896,27896,,,
27897,27897,,,
27898,27898,,,
27899,27899,,,
27900,27900,,,
27901,27901,,,
27902,27902,,,
27903,27903,,,
27904,27904,,,
27905,27905,,,
27906,27906,,,
27907,27907,,,
27908,27908,,,
27908,45262,,,
27909,27909,,,
27910,27910,,,
27911,27911,,,
27912,27912,,,
27913,27913,,,
27914,27914,,,
27915,27915,,,
27916,27916,,,
27916,31811,,,
27917,27917,,,
27918,27918,,,
27919,27919,,,
27920,27920,,,
27921,27921,,,
27922,27922,,,
27923,27923,,,
27924,27924,,,
27925,27925,,,
27926,27926,,,
27927,27927,,,
27928,27928,,,
27929,27929,,,
27930,27930,,,
27931,27931,,,
27932,27932,,,
27933,27933,,,
27934,27934,,,
27935,27935,,,
27936,27936,,,
27937,27937,,,
27938,27938,,,
27939,27939,,,
27940,27940,,,
27941,27941,,,
27942,27942,,,
27943,27943,,,
27944,27944,,,
27945,27945,,,
27946,27946,,,
27947,27947,,,
27948,27948,,,
27949,27949,,,
27950,27950,,,
27951,27951,,,
27952,27952,,,
27953,27953,,,
27954,27954,,,
27955,27955,,,
27956,27956,,,
27957,27957,,,
27958,27958,,,
27959,27959,,,
27960,27960,,,
27961,27961,,,
27962,27962,,,
27963,27963,,,
27964,27964,,,
27965,27965,,,
27966,27966,,,
27967,27967,,,
27968,27968,,,
27969,27969,,,
27970,27970,,,
27971,27971,,,
27972,27972,,,
27973,27973,,,
27974,27974,,,
27975,27975,,,
27976,27976,,,
27977,27977,,,
27978,27978,,,
27979,27979,,,
27980,27980,,,
27981,27981,,,
27982,27982,,,
27983,27983,,,
27984,27984,,,
27985,27985,,,
27987,27987,,,
27988,27988,,,
27989,27989,,,
27990,27990,,,
27991,27991,,,
27992,27992,,,
27993,27993,,,
27994,27994,,,
27995,27995,,,
27996,27996,,,
27997,27997,,,
27998,27998,,,
27999,27999,,,
28000,28000,,,
28001,28001,,,
28002,28002,,,
28003,28003,,,
28004,28004,,,
28005,28005,,,
28006,28006,,,
28007,28007,,,
28008,28008,,,
28009,28009,,,
28010,28010,,,
28011,28011,,,
28012,28012,,,
28013,28013,,,
28014,28014,,,
28015,28015,,,
28016,28016,,,
28017,28017,,,
28018,28018,,,
28019,28019,,,
28020,28020,,,
28021,28021,,,
28022,28022,,,
28023,28023,,,
28024,28024,,,
28025,28025,,,
28026,28026,,,
28027,28027,,,
28028,28028,,,
28029,28029,,,
28030,28030,,,
28031,28031,,,
28032,28032,,,
28033,28033,,,
28034,28034,,,
28035,28035,,,
28036,28036,,,
28037,28037,,,
28038,28038,,,
28039,28039,,,
28040,28040,,,
28041,28041,,,
28042,28042,,,
28043,28043,,,
28044,28044,,,
28045,28045,,,
28046,28046,,,
28047,28047,,,
28048,28048,,,
28049,28049,,,
28050,28050,,,
28051,28051,,,
28052,28052,,,
28053,28053,,,
28054,28054,,,
28055,28055,,,
28055,36233,,,
28056,28056,,,
28057,28057,,,
28058,28058,,,
28059,28059,,,
28060,28060,,,
28061,28061,,,
28062,28062,,,
28062,31278,,,
28063,28063,,,
28064,28064,,,
28064,74927,,,
28064,74928,,,
28064,74930,,,
28064,74932,,,
28065,28065,,,
28066,28066,,,
28067,28067,,,
28068,28068,,,
28069,28069,,,
28070,28070,,,
28071,28071,,,
28072,28072,,,
28073,28073,,,
28074,28074,,,
28075,28075,,,
28075,31021,,,
28076,28076,,,
28077,28077,,,
28078,28078,,,
28079,28079,,,
28080,28080,,,
28081,28081,,,
28082,28082,,,
28083,28083,,,
28083,44878,,,
28084,28084,,,
28084,31171,,,
28085,28085,,,
28085,43401,,,
28086,28086,,,
28087,28087,,,
28088,28088,,,
28089,28089,,,
28089,38939,,,
28090,28090,,,
28091,28091,,,
28092,28092,,,
28093,28093,,,
28093,30836,,,
28094,28094,,,
28095,28095,,,
28095,38845,,,
28096,28096,,,
28096,41274,,,
28097,28097,,,
28098,28098,,,
28098,32490,,,
28099,28099,,,
28099,38590,,,
28100,28100,,,
28100,36273,,,
28101,28101,,,
28101,38465,,,
28102,28102,,,
28102,31562,,,
28103,28103,,,
28104,28104,,,
28105,28105,,,
28105,36209,,,
28106,28106,,,
28107,28107,,,
28108,28108,,,
28108,31689,,,
28109,28109,,,
28109,31209,,,
28110,28110,,,
28111,28111,,,
28111,33372,,,
28112,28112,,,
28112,31846,,,
28113,28113,,,
28113,31392,,,
28114,28114,,,
28115,28115,,,
28115,32412,,,
28116,28116,,,
28116,41547,,,
28117,28117,,,
28117,44995,,,
28118,28118,,,
28118,32701,,,
28119,28119,,,
28120,28120,,,
28121,28121,,,
28122,28122,,,
28122,39026,,,
28123,28123,,,
28123,31951,,,
28124,28124,,,
28125,28125,,,
28126,28126,,,
28127,28127,,,
28128,28128,,,
28129,28129,,,
28130,28130,,,
28131,28131,,,
28132,28132,,,
28133,28133,,,
28134,28134,,,
28135,28135,,,
28136,28136,,,
28137,28137,,,
28138,28138,,,
28139,28139,,,
28140,28140,,,
28141,28141,,,
28142,28142,,,
28143,28143,,,
28144,28144,,,
28145,28145,,,
28146,28146,,,
28147,28147,,,
28148,28148,,,
28149,28149,,,
28150,28150,,,
28151,28151,,,
28152,28152,,,
28153,28153,,,
28154,28154,,,
28155,28155,,,
28156,28156,,,
28157,28157,,,
28158,28158,,,
28159,28159,,,
28160,28160,,,
28161,28161,,,
28162,28162,,,
28163,28163,,,
28164,28164,,,
28165,28165,,,
28166,28166,,,
28167,28167,,,
28168,28168,,,
28169,28169,,,
28170,28170,,,
28171,28171,,,
28172,28172,,,
28173,28173,,,
28174,28174,,,
28175,28175,,,
28176,28176,,,
28177,28177,,,
28178,28178,,,
28179,28179,,,
28180,28180,,,
28181,28181,,,
28182,28182,,,
28183,28183,,,
28184,28184,,,
28185,28185,,,
28186,28186,,,
28187,28187,,,
28188,28188,,,
28189,28189,,,
28190,28190,,,
28191,28191,,,
28192,28192,,,
28193,28193,,,
28194,28194,,,
28195,28195,,,
28196,28196,,,
28197,28197,,,
28198,28198,,,
28199,28199,,,
28200,28200,,,
28201,28201,,,
28202,28202,,,
28203,28203,,,
28204,28204,,,
28205,28205,,,
28206,28206,,,
28207,28207,,,
28208,28208,,,
28209,28209,,,
28210,28210,,,
28211,28211,,,
28212,28212,,,
28213,28213,,,
28214,28214,,,
28215,28215,,,
28216,28216,,,
28217,28217,,,
28218,28218,,,
28219,28219,,,
28220,28220,,,
28221,28221,,,
28222,28222,,,
28223,28223,,,
28223,34179,,,
28224,28224,,,
28224,31374,,,
28225,28225,,,
28226,28226,,,
28226,30975,,,
28227,28227,,,
28228,28228,,,
28229,28229,,,
28229,34545,,,
28230,28230,,,
28231,28231,,,
28232,28232,,,
28233,28233,,,
28234,28234,,,
28235,28235,,,
28236,28236,,,
28237,28237,,,
28238,28238,,,
28239,28239,,,
28240,28240,,,
28241,28241,,,
28242,28242,,,
28243,28243,,,
28244,28244,,,
28245,28245,,,
28246,28246,,,
28247,28247,,,
28248,28248,,,
28249,28249,,,
28250,28250,,,
28251,28251,,,
28252,28252,,,
28252,36288,,,
28253,28253,,,
28254,28254,,,
28255,28255,,,
28256,28256,,,
28257,28257,,,
28258,28258,,,
28259,28259,,,
28260,28260,,,
28261,28261,,,
28262,28262,,,
28263,28263,,,
28264,28264,,,
28265,28265,,,
28266,28266,,,
28267,28267,,,
28268,28268,,,
28269,28269,,,
28270,28270,,,
28271,28271,,,
28272,28272,,,
28273,28273,,,
28274,28274,,,
28275,28275,,,
28276,28276,,,
28277,28277,,,
28278,28278,,,
28279,28279,,,
28280,28280,,,
28281,28281,,,
28282,28282,,,
28283,28283,,,
28284,28284,,,
28285,28285,,,
28286,28286,,,
28287,28287,,,
28288,28288,,,
28289,28289,,,
28290,28290,,,
28291,28291,,,
28292,28292,,,
28293,28293,,,
28294,28294,,,
28295,28295,,,
28296,28296,,,
28297,28297,,,
28298,28298,,,
28299,28299,,,
28300,28300,,,
28301,28301,,,
28302,28302,,,
28303,28303,,,
28304,28304,,,
28305,28305,,,
28306,28306,,,
28307,28307,,,
28308,28308,,,
28309,28309,,,
28310,28310,,,
28311,28311,,,
28312,28312,,,
28313,28313,,,
28314,28314,,,
28315,28315,,,
28316,28316,,,
28317,28317,,,
28318,28318,,,
28319,28319,,,
28320,28320,,,
28321,28321,,,
28322,28322,,,
28323,28323,,,
28324,28324,,,
28325,28325,,,
28326,28326,,,
28327,28327,,,
28328,28328,,,
28329,28329,,,
28330,28330,,,
28331,28331,,,
28332,28332,,,
28333,28333,,,
28334,28334,,,
28335,28335,,,
28336,28336,,,
28337,28337,,,
28338,28338,,,
28339,28339,,,
28340,28340,,,
28341,28341,,,
28342,28342,,,
28343,28343,,,
28344,28344,,,
